Dataset,Classifier,ACC,TPR,F1,Time to execute
0,Gradient Boost,0.9318664274179982,0.9389800434140604,0.9348900525906227,107.40729403495789
1,Nearest Neighbors (KNN),0.9422565833059762,0.9223051122920612,0.9323745684035065,2.884272336959839
1,Linear SVM,0.6624098594141934,0.5798929764654478,0.59824023153768,5.1570751667022705
1,RBF SVM,0.8565151889166842,0.6931722816862467,0.7980418652052397,17.90923762321472
1,Decision Tree,0.9221853784992702,0.8577123064955163,0.9050353929889328,0.06682133674621582
1,Random Forest,0.848049035800053,0.6949687231860964,0.7973443345912237,0.1376330852508545
1,Naive Bayes,0.5983959832141921,0.9976705949071274,0.6827187936296452,0.04089093208312988
1,Gradient Boost,0.9440087525755967,0.921494397688674,0.9343882973119083,3.6267518997192383
2,Nearest Neighbors (KNN),0.9006130544536604,0.8655271464373987,0.8859705177429958,0.055850982666015625
2,Linear SVM,0.8453732419761989,0.8948909625051433,0.8388039071343056,0.2623295783996582
2,RBF SVM,0.8955174900829427,0.8348720151003766,0.8769828898784511,0.16855072975158691
2,Decision Tree,0.9006058420483232,0.8819907147645889,0.8875618731465847,0.013961553573608398
2,Random Forest,0.8827587450414713,0.8831815670669071,0.8700823482587753,0.06582403182983398
2,Naive Bayes,0.8657807428777499,0.866999303679278,0.8520037336317371,0.013964176177978516
2,Gradient Boost,0.9235485034258926,0.9062575063086081,0.9134525251152471,0.36103320121765137
3,Nearest Neighbors (KNN),0.6911224489795919,0.37041280148423006,0.422601493824005,3.553896188735962
3,Linear SVM,0.6580612244897959,0.381252319109462,0.43184394491862016,3.005960464477539
3,RBF SVM,0.0979591836734694,0.20010204081632654,0.12551547631647314,58.67235326766968
3,Decision Tree,0.8706122448979592,0.4859276437847867,0.5227873967940443,0.14459800720214844
3,Random Forest,0.594591836734694,0.34139610389610386,0.38246488636212017,0.13164854049682617
3,Naive Bayes,0.8348979591836734,0.5622402597402598,0.5507176821083275,0.05584883689880371
3,Gradient Boost,0.9148979591836734,0.5344526901669758,0.5589993652200114,6.5644471645355225
0,Nearest Neighbors (KNN),0.8579690307126357,0.8738830138086671,0.865057420749098,304.19673109054565
0,Linear SVM,0.5365386260586877,0.5480913930171035,0.47890916646041176,52.04387044906616
0,RBF SVM,0.500128325776371,0.04259802402669942,0.08154057176160753,1224.9358530044556
0,Decision Tree,0.900128325776371,0.9306105518724783,0.9066054982930141,1.6456048488616943
0,Random Forest,0.7982889896483873,0.975702631874611,0.8344345892882785,0.7031211853027344
0,Naive Bayes,0.7272991701599795,0.5260662933239658,0.6677213264642622,0.559506893157959
0,Gradient Boost,0.9324835315253657,0.9394135080315541,0.9354715767416153,107.76654529571533
1,Nearest Neighbors (KNN),0.9417848959963624,0.9214547661447103,0.9317613546124879,2.9673755168914795
1,Linear SVM,0.5509741248484755,0.48031150777514175,0.48127639017045193,5.125074625015259
1,RBF SVM,0.8504033581795186,0.6782091283785763,0.7853940138026326,17.784229040145874
1,Decision Tree,0.9198686350206515,0.863350297905197,0.9030167974483134,0.06582522392272949
1,Random Forest,0.8648822626739721,0.7353243316483864,0.823633736357672,0.12667202949523926
1,Naive Bayes,0.5967583744538124,0.9976670719127615,0.6817718042204929,0.03889775276184082
1,Gradient Boost,0.944459996284524,0.921654275204798,0.9348730024938343,3.64925217628479
