Dataset,ACC,ACC std,TPR,TPR std,F1,F1 std,Time to execute
0,0.7953460518436136,0.0017410318551684739,0.9759277646939601,0.002002025099393234,0.8324479216252427,0.0018313951434614606,0.6701533794403076
0,0.7279493540935923,0.0034190251239701263,0.5255657324907335,0.004121248823717741,0.6680776221403324,0.004326056536586498,0.545421838760376
0,0.9324493113183333,0.001586356675369918,0.9392432428147439,0.003086845140385637,0.9354271526210336,0.0015582595172638626,105.84433221817017
1,0.9458314140948871,0.0035152066381094215,0.9309150017418079,0.005163931548997441,0.9370619619150247,0.0026744170733837016,2.7572104930877686
1,0.6897282358360203,0.11488558235247197,0.694814894225938,0.1470184758395859,0.6574413169665149,0.13863590022105665,4.996068000793457
1,0.8805158912943345,0.011251135617335465,0.7453213318859758,0.020790014031030007,0.8437052044802812,0.014231657553688945,17.682901620864868
1,0.9215108245048367,0.005199876846308658,0.8552219958457196,0.010711738827582917,0.9041869545261865,0.0048856686465373255,0.06655573844909668
1,0.8159373560571165,0.038972246242640514,0.6301630385550994,0.08370250859014582,0.7451481285708854,0.06302236883539132,0.13064312934875488
1,0.5979732842008292,0.009441641990101514,0.9985335210814498,0.0010542510862028797,0.6824469435417436,0.009272904791997527,0.03827857971191406
1,0.9488714877936435,0.007652348100339078,0.9292237520187969,0.006384257984817153,0.9403444327150726,0.00799277874065382,3.6474456787109375
2,0.9020101637492942,0.019048974463543544,0.8718261831919529,0.031754914658372796,0.8849215007517242,0.024885368179462998,0.051650047302246094
2,0.8248108413325804,0.022960571109257342,0.810088420711074,0.05384437534408913,0.8000082931117414,0.03168191835869613,0.2622652053833008
2,0.896815358554489,0.024323189362104314,0.8281338362768276,0.032841895026818745,0.8744624830954354,0.029247019480888353,0.16641807556152344
2,0.9011518915866741,0.017064609184215557,0.878331710934965,0.027859886851872486,0.8855074145066253,0.018816581295496588,0.015556097030639648
2,0.8855637116506682,0.025756696545729065,0.8642556668057294,0.018967958697462876,0.8683368285320595,0.027201061430755662,0.06597137451171875
2,0.8638546960286091,0.015474596954080303,0.861794256709776,0.01698801681693138,0.8466578938998026,0.01300635813471524,0.01357269287109375
2,0.9297797854319594,0.01641905738938105,0.9042715431326194,0.018078770698806194,0.9181359403494701,0.0183515971558969,0.3573646545410156
3,0.8709183673469388,0.008008741579734127,0.834904481932389,0.005361180187803115,0.863732497805765,0.006159663502223548,3.366023302078247
3,0.6638775510204082,0.061286872980001225,0.6422994165018772,0.11697036703087474,0.6478040541243147,0.07734556776593987,3.201742649078369
3,0.5942857142857143,0.024068225254239198,0.9981393625252292,0.001626200536950784,0.7066770596445928,0.0183408347357495,53.6934072971344
3,0.9591836734693878,0.004529049187994335,0.9532005279214479,0.007927208829619758,0.9579648859707696,0.0058460323856773,0.1330394744873047
3,0.9298979591836734,0.008601744251309237,0.9461495618487614,0.01304066613388998,0.9295383552048504,0.009575636130011176,0.12634658813476562
3,0.8429591836734694,0.010201019948841771,0.9443562205031316,0.011864295120962823,0.8547451743726222,0.010643813456132748,0.053037166595458984
3,0.9763265306122448,0.000763603548321186,0.9745813994984276,0.004016832717408705,0.9757640022419414,0.0014141061463547907,6.569605588912964
4,0.8828903048561445,0.0024779073279337614,0.8229988566917099,0.003972258736973869,0.8287236328622136,0.003159968022464924,677.7080483436584
4,0.5495388820363749,0.15575240381040084,0.7029582758535705,0.31082694972561226,0.4887800907097638,0.1517556172835978,76.57382726669312
4,0.6700622798128112,0.002335329137484615,0.04395542683975588,0.002272584555420105,0.08400584020631327,0.004126970801867237,1803.3369314670563
4,0.933304728858874,0.0020864247342949538,0.9193409425185664,0.011934142096308194,0.9046431608574916,0.0037002035113606587,2.597055673599243
4,0.8646081635145724,0.0026691521606266636,0.975771575992851,0.0021552780998986996,0.8322768027902623,0.0025744966491952617,1.1099772453308105
4,0.8432960547127925,0.003291442273838175,0.6276240297689046,0.011419014300069622,0.7337929208241237,0.008059461415253332,0.7821502685546875
4,0.9538254530949457,0.0012577510511065388,0.9351680562291304,0.0038410072100034495,0.9330786928247925,0.0019049906768032476,171.79074716567993
0,0.8560184789117974,0.002700470894215327,0.8711480271330381,0.002050425985710361,0.8630743767634581,0.003121847704506742,297.07553219795227
0,0.5385576182735905,0.0513010553412427,0.6368443971733047,0.305718889936782,0.5433840818172394,0.18324711091943116,49.04280757904053
0,0.5171699888784327,0.03525451194901615,0.23382618085471357,0.38210469177727346,0.2084687885287015,0.25323632301807986,1191.7120831012726
0,0.8977842415946616,0.0029858969057212216,0.9227016574728728,0.020974658956033395,0.9038047267557113,0.004717494289093477,1.6719567775726318
0,0.7950894002908717,0.0031281087879617407,0.9757241168385367,0.0015924087837953065,0.8322407354522193,0.002935035883864427,0.662229061126709
0,0.7275900419197536,0.0063181012064237535,0.5252562654457197,0.01259669325212119,0.6675797306687636,0.009647475212094964,0.5516619682312012
0,0.9324150911113012,0.0015746873627983412,0.9393202639258211,0.0029670190866716455,0.9354006406787867,0.0015527657608758946,105.49311971664429
1,0.9441731920773837,0.0020885829661454807,0.9271637151194752,0.004839138715962906,0.9349399960625477,0.0028408237505703764,2.761214256286621
1,0.6858590511285121,0.10123063091891506,0.685516328815323,0.10313720159025089,0.6552656147206142,0.10601293484498542,4.999530553817749
1,0.8811607554122525,0.0052112890368423695,0.7481918615700047,0.012655608282077378,0.8449078889841621,0.007279472199058427,17.552080631256104
1,0.9236296637494241,0.003987998308966087,0.8644227706777514,0.012613985955084022,0.907329526098524,0.005641783648962888,0.08975934982299805
1,0.7966835559649932,0.04596082916058395,0.5916178748098591,0.10033936784955008,0.7117176529434998,0.07589748900094591,0.1386275291442871
1,0.5984339014279134,0.007285328022023999,0.9987288854484205,0.0010366382982470465,0.6827974996495432,0.00644426978578401,0.03838777542114258
1,0.9494242284661446,0.0036895411136804667,0.9305485958847528,0.00573716407821278,0.9408826043254146,0.004724880461909206,3.6257503032684326
2,0.8976773950686994,0.014269984125905221,0.8437236151221373,0.02386210975397369,0.8773997327335955,0.016057826804167695,0.05068349838256836
2,0.8543007716920761,0.01963056479539788,0.8352649636519898,0.021387733358082844,0.8327429108591538,0.02129868712539494,0.25645899772644043
2,0.8907246376811594,0.01376047589370725,0.8156360860636864,0.026745269631809492,0.8663589219076806,0.01555310704355335,0.1610250473022461
2,0.8968191229060795,0.014161173481523645,0.864899249308176,0.04251671173223668,0.8790011589164131,0.01764212950872811,0.01544046401977539
2,0.8812196499153021,0.02635377194118237,0.8515310938304991,0.019151429850485794,0.8630387992828646,0.02155151760199448,0.06680703163146973
2,0.8664483342744213,0.020676886667336875,0.8603120060624203,0.007138074467179629,0.8491231265552754,0.015531611897776892,0.01451563835144043
2,0.9176435159043855,0.018855462387858256,0.8866786749919461,0.031287839067981674,0.9040583056685036,0.019163355630233248,0.351956844329834
3,0.8728571428571428,0.006916229878706333,0.8356496279058063,0.013531539443348234,0.8654477150527196,0.008856644274292209,3.3899781703948975
3,0.6924489795918367,0.1379980472973895,0.7669079842893216,0.11109531686330565,0.7122655810364293,0.12484088544085437,3.054835557937622
3,0.5921428571428571,0.01870049343762073,0.9989492212372737,0.0011411527386159244,0.7057722706767333,0.014409380541736337,53.83376455307007
3,0.9629591836734693,0.003528901319549074,0.9578128461153493,0.008767523917526394,0.9620158123702099,0.003543737791896229,0.13288187980651855
3,0.9278571428571428,0.01154730595790483,0.9433986323411376,0.00880409808874469,0.927484528465737,0.012181692769570296,0.12801098823547363
3,0.8427551020408164,0.006252030074302196,0.9457331100036084,0.006556500377274699,0.8548498650816112,0.0061762909310770905,0.05086398124694824
3,0.9769387755102041,0.0033284707000612395,0.9747081468439335,0.0055512276760186115,0.9764599645905149,0.0029410576537166,6.550520658493042
4,0.8831390118593534,0.0024727643978229145,0.8246304816016388,0.005121217379889204,0.8292871708699826,0.003950534489725247,678.9528706073761
4,0.6067232771635265,0.1212311132761229,0.3897464742619577,0.3562784891456453,0.32381421014408807,0.2088655393908625,75.94591116905212
4,0.6697569970395797,0.0028454944015800635,0.042781077156349906,0.002921829249131112,0.0818681885340243,0.005342854642644301,1807.030425786972
4,0.9325923955704619,0.0015699009036177984,0.9194240890439955,0.01450792255218835,0.9037051578485361,0.003718230692789224,2.6287755966186523
4,0.8646307566243865,0.002188499116119398,0.9758675921387404,0.0016904999421743679,0.8323074495952258,0.00196121071253249,1.1001455783843994
4,0.8440195608817008,0.0011632979607876797,0.6305278464244941,0.0035629647667153276,0.7356538934621242,0.0018806507794844704,0.7884135246276855
4,0.953531471670203,0.0012537112974755032,0.9344900772126252,0.003818729245885437,0.9326389773453082,0.0016844590212616304,173.09766674041748
0,0.8567542133629908,0.0029850143601051287,0.8739527700687477,0.00541639460665407,0.8640579133984503,0.0031932905159324115,296.52431750297546
0,0.5296945846522372,0.03259933202424134,0.7495270024130832,0.34533280878026124,0.563826030951818,0.22795310943961988,50.473968505859375
0,0.5192574215074002,0.036745659267282516,0.23478704915975798,0.38130181034691796,0.21114080294341067,0.2535856068540569,1191.5814793109894
0,0.8989306185302421,0.0031980792861544386,0.9306370443581027,0.018174192829367268,0.90551949782887,0.004855131864414801,1.6406052112579346
0,0.7952091710154846,0.0019616269173365,0.9757232268311883,0.002195191540666513,0.8323226230926174,0.002052576257039579,0.6674525737762451
0,0.7273162802634956,0.005007329602014836,0.5254773850260578,0.008917315803949409,0.6674920790108423,0.0070905017642987405,0.545111894607544
0,0.932911284113269,0.002447043912207144,0.9399564082545873,0.002669353485057554,0.9358800606241863,0.0025017498925305305,105.30660486221313
1,0.9453707968678028,0.0008543176872865604,0.931888177186277,0.0026045217362846707,0.9365709806912591,0.0006467450582852515,2.7593414783477783
1,0.6300322432058959,0.12462072074166665,0.624061842141903,0.1159199658244593,0.5974833458882142,0.12777183341741294,5.0313966274261475
1,0.8826347305389222,0.0062643942883463845,0.7547624211841301,0.014205136437604347,0.8476396888245997,0.009241022222445624,17.670393466949463
1,0.9223399355135882,0.0033036243347841932,0.8626645218925628,0.014369718174504716,0.9057290852221188,0.005154644014775401,0.06768083572387695
1,0.8095808383233534,0.021871510643575273,0.6209895539172734,0.03684238801845917,0.7380832724879731,0.03219498511603271,0.1255967617034912
1,0.5970520497466605,0.007256146906500329,0.9982799272851711,0.0017490897624028224,0.6819932312236545,0.0029174627074467978,0.03891563415527344
1,0.9485951174573929,0.003958093239786439,0.9291549819600629,0.004721897999918199,0.9399506705870732,0.004176489430116453,3.6383278369903564
2,0.8872426124600038,0.009583350126907733,0.8433852187751854,0.02671980236823995,0.8669058087244892,0.008188611250837896,0.05094623565673828
2,0.8335328439676266,0.039565676852272566,0.8316137773380904,0.04585026951352985,0.8121918420500549,0.049711865101684925,0.25032758712768555
2,0.8889855072463769,0.01788920477461829,0.8164331233212254,0.038252462935779566,0.8651775858780232,0.01739432251174017,0.1904892921447754
2,0.9011217767739506,0.019851006073041605,0.8802362060078351,0.03448613401066418,0.886105196776,0.020029075749230605,0.014960289001464844
2,0.8742480707698099,0.02924294660166038,0.853785360894376,0.029317503133557778,0.8556572961932926,0.031119522499896485,0.06881523132324219
2,0.8603538490495012,0.024175525216405133,0.8558411335580514,0.02953806936896763,0.842437740350595,0.024448505530671065,0.013962745666503906
2,0.9089252776209298,0.02788826779746693,0.8933086879556971,0.020603565932032736,0.8958126014354473,0.029028502255700524,0.3554985523223877
3,0.8737755102040816,0.007132645762163794,0.8366582560256486,0.008097818550001816,0.8665630250210701,0.006921211467956011,3.343013286590576
3,0.6206122448979592,0.031304419505075794,0.5801661130431743,0.18781515953673883,0.5857056805115956,0.07976054145221279,3.0940310955047607
3,0.5939795918367345,0.02046777009499061,0.9987643257983585,0.0011971484808539837,0.7068057632365349,0.012613701657280084,53.839181661605835
3,0.9612244897959183,0.0045861642967845555,0.9573093893221095,0.00511134207490362,0.9602961313626164,0.004605753933254918,0.13410186767578125
3,0.9394897959183673,0.009107392953748867,0.9473353960130693,0.008195716665858619,0.9388875683013375,0.008516314629669222,0.12875699996948242
3,0.8427551020408164,0.0075358369133211225,0.9433198822451562,0.009890882409702689,0.8545674717025322,0.0069127782503001734,0.05386638641357422
3,0.9768367346938774,0.002824153572060838,0.9743977218850072,0.004094460421411967,0.9763007676826442,0.002935387556635808,6.612628698348999
4,0.8832634059466173,0.0016873247497410755,0.8238027499346247,0.005381330039666064,0.8292687998566407,0.0039093171577305845,680.3256430625916
4,0.6178044558004754,0.12437644303312263,0.363199959636271,0.3170837816708983,0.34098629837388705,0.16600210789489156,79.25745105743408
4,0.6695309061553777,0.00609925101746683,0.04227682002616239,0.002875652908659436,0.08093662458567352,0.005291537315778392,1793.3602757453918
4,0.9336326015461985,0.001356168146090203,0.920756922534179,0.012998870786981894,0.9051547909283222,0.003982180902412909,2.6516497135162354
4,0.865150920330958,0.0021672367789031363,0.9757469073912016,0.0027741451330368498,0.8327953642954989,0.0035386931024888922,1.1503190994262695
4,0.8429906818202229,0.0018112431145069427,0.6271065755945756,0.0034209757848213678,0.7332881244830537,0.004110167885659095,0.7868962287902832
4,0.9538932912256586,0.001432676339918938,0.9350871417539082,0.003622569796097228,0.9331546441424454,0.002290843533904623,171.55796551704407
0,0.8560698092223458,0.0024715661498149527,0.8712647185466788,0.004215241063282563,0.8631453823923001,0.002114885062019267,296.621693611145
0,0.5088373684660793,0.01561866631798616,0.5389687513271442,0.3798025307184048,0.4428581371012722,0.251390618017934,33.47772455215454
0,0.5174437505346907,0.03662080216132139,0.2329302694654231,0.38229867781274357,0.20731898253490472,0.25452775178641157,1191.1801946163177
0,0.9008127299170159,0.003447420493083539,0.930146218924316,0.010333377050215465,0.9071332983349467,0.003701237347510519,1.6426897048950195
0,0.7951236204979039,0.001769386571415168,0.9757902994973829,0.0016598471545336453,0.8322757517809463,0.0019076283088325437,0.6776955127716064
0,0.7277611429549149,0.005908661554931632,0.5263890461352893,0.01187380827787093,0.6682080657918099,0.008984583990100882,0.5445437431335449
0,0.9319188981093335,0.0027660216840652094,0.9389644571178962,0.003804633788754151,0.9349438334084101,0.002423016890007813,105.78211975097656
1,0.9436204514048825,0.00444298684543069,0.9293407715851181,0.00634012141104907,0.9344967519278053,0.005235308909715525,2.7462167739868164
1,0.704928604329802,0.04024497881772613,0.6980102526494915,0.0445030530040427,0.6721382891446428,0.04136951588673681,5.02969217300415
1,0.8823583602026716,0.009122547149278414,0.7518632314422107,0.020754876022510645,0.846775099493105,0.013340447148634596,17.549339532852173
1,0.9217871948410871,0.002168328382485466,0.858707641063164,0.010825140244933347,0.9047883981461234,0.002528464084886285,0.06649398803710938
1,0.8065407646245971,0.028412280462387828,0.6024047811288107,0.0720794511897549,0.7269651937822187,0.05192177098881885,0.12615394592285156
1,0.5969599263012437,0.006033909864141077,0.998511491988751,0.0008510520308075171,0.681990386826322,0.0036160107300076123,0.039130210876464844
1,0.9477660064486411,0.004966128778238055,0.9293437621365264,0.010574208957553063,0.9390028479928191,0.006029881399328066,3.622305154800415
2,0.8968078298513081,0.012545108178986367,0.8508506276459945,0.008011926851134532,0.8770644009290496,0.018324889441217556,0.049809932708740234
2,0.7970600414078676,0.03509119668693511,0.7559044023454422,0.060909174362255084,0.7624279393034684,0.047854730108748404,0.2562093734741211
2,0.8785620176924525,0.012110943483732312,0.7988827153640825,0.04049571276778576,0.8511476171156698,0.01123542449923075,0.1591031551361084
2,0.893355919442876,0.018936985887248604,0.8650253654715139,0.019076895302526216,0.875625820449236,0.02189793706086487,0.015466451644897461
2,0.883828345567476,0.023605769495739913,0.8619607075873009,0.02373601628399615,0.8645147605532586,0.03311311822650978,0.06650042533874512
2,0.8664784490871448,0.02277255065224152,0.8683424756323159,0.01668485507146007,0.8489008251691338,0.030649176131696022,0.013389110565185547
2,0.9245812158855637,0.01775870116911576,0.902943941639116,0.030558790150812993,0.9112154802065076,0.02491703231534187,0.35782456398010254
3,0.8740816326530612,0.007452473321024576,0.8382463392506028,0.012265786898543978,0.8670363417779908,0.007621060602175643,3.3732926845550537
3,0.5248979591836734,0.05211918868552944,0.7029663380191618,0.09798931594210868,0.5894220822847093,0.05964432818076193,3.1211605072021484
3,0.5936734693877551,0.024723797020455896,0.9985529252610033,0.0015297393370654173,0.7066458502819705,0.015383636703712782,53.536266565322876
3,0.9614285714285714,0.003439244805378104,0.955255539053687,0.004928600428634922,0.9603909575280742,0.003724958086768309,0.13464903831481934
3,0.931938775510204,0.004570244015624204,0.9458082803348423,0.009283857191196655,0.9315640299093495,0.004558540296526941,0.1625657081604004
3,0.8445918367346937,0.0055007477436504115,0.9468717796965109,0.009022006508089124,0.8564974711721266,0.004517526410115494,0.05585050582885742
3,0.976530612244898,0.0026214760364622635,0.9745880334509522,0.005250160501027052,0.9759976852802847,0.002697739325610497,6.602342844009399
4,0.8828677066331764,0.0014810316129463894,0.823709375494326,0.0035785745227364615,0.8288052497575432,0.0026686410139334306,679.8546783924103
4,0.43136413738009216,0.10885695057642505,0.713465142256302,0.344314049088035,0.41258405402785625,0.15624476505769677,74.67668509483337
4,0.614242336205147,0.11165106787945661,0.2335070155459024,0.382024498164292,0.17129406315101817,0.1798762840108013,1791.552922964096
4,0.933689105732066,0.0019879817952728703,0.9206004154506789,0.013493785175647014,0.9052761212182887,0.002873375264547438,2.658815622329712
4,0.8646195172728891,0.0032822475226762363,0.9756899993425657,0.0012388746300479652,0.8322785474958254,0.0034546456678263794,1.1039848327636719
4,0.8431942505396215,0.001276232388133802,0.6278553863061752,0.006234212617811794,0.7337904533026934,0.0031642653918241117,0.7918829917907715
4,0.9534636789187314,0.002087470079115997,0.9348922385792496,0.002484040115729259,0.9325695426312264,0.003124843935298996,171.36718797683716
